"","species","SVL","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus"
"202","Atelopus balios",35.2,1,0.3,111.171302207762,-2.6525,-2.84,"CR","ANURA","BUFONIDAE","Atelopus"
"203","Atelopus bomolochos",50.4,3,2.36,248.857008456743,-1.95148936170213,-3.98,"CR","ANURA","BUFONIDAE","Atelopus"
"204","Atelopus boulengeri",63.7,1,1.29,111.323871569766,-2.81053191489362,-3.46,"CR","ANURA","BUFONIDAE","Atelopus"
"205","Atelopus carauta",39.25,1,0.56,0,6.24789473684211,5.88,"CR","ANURA","BUFONIDAE","Atelopus"
"206","Atelopus carbonerensis",47.7,1,0.139999999999999,9.50453877449036e-05,8.63222222222222,8.56,"CR","ANURA","BUFONIDAE","Atelopus"
"207","Atelopus carrikeri",51.3,3,0.25,109.278487999709,10.8786538461538,10.74,"CR","ANURA","BUFONIDAE","Atelopus"
"208","Atelopus certus",37,1,0.159999999999999,0,7.94230769230769,7.86,"EN","ANURA","BUFONIDAE","Atelopus"
"209","Atelopus chiriquiensis",37.65,3,0.9,246.197450178815,9.03473684210526,8.67,"CR","ANURA","BUFONIDAE","Atelopus"
"210","Atelopus chocoensis",45.95,NA,0.279999999999999,110.900239936212,4.71833333333333,4.57,"CR","ANURA","BUFONIDAE","Atelopus"
"211","Atelopus coynei",27.5,1,1.18,157.431732304548,0.308301886792453,-0.3,"CR","ANURA","BUFONIDAE","Atelopus"
"212","Atelopus cruciger",33.75,1,0.699999999999999,346.730564806563,10.3210526315789,9.91,"CR","ANURA","BUFONIDAE","Atelopus"
"213","Atelopus ebenoides",48,NA,3.88,556.090372380825,2.88234567901235,1.75,"CR","ANURA","BUFONIDAE","Atelopus"
"214","Atelopus elegans",32.5,4,3.94,458.990482081532,1.4564,-0.94,"CR","ANURA","BUFONIDAE","Atelopus"
"215","Atelopus erythropus",20.4,NA,0.17,9.50453877449036e-05,-13.815,-13.9,"CR","ANURA","BUFONIDAE","Atelopus"
"216","Atelopus eusebianus",38.95,NA,0.54,157.359819551695,2.335,2.06,"CR","ANURA","BUFONIDAE","Atelopus"
"217","Atelopus exiguus",28.175,3,0.34,0,-2.905,-3.15,"CR","ANURA","BUFONIDAE","Atelopus"
"218","Atelopus farci",31.65,3,0.0999999999999996,0,4.6605,4.61,"CR","ANURA","BUFONIDAE","Atelopus"
"219","Atelopus flavescens",33.5,1,0.22,110.900239936171,4.92846153846154,4.83,"VU","ANURA","BUFONIDAE","Atelopus"
"220","Atelopus franciscus",22.25,3,2.03,314.264747851799,4.89263636363636,3.5,"VU","ANURA","BUFONIDAE","Atelopus"
"221","Atelopus galactogaster",37.4,NA,0.0800000000000001,0,7.32125,7.28,"CR","ANURA","BUFONIDAE","Atelopus"
"222","Atelopus glyphus",42,3,0.33,0,7.7868,7.64,"CR","ANURA","BUFONIDAE","Atelopus"
"223","Atelopus guanujo",37,1,0.0799999999999998,0,-1.5875,-1.63,"CR","ANURA","BUFONIDAE","Atelopus"
"224","Atelopus halihelos",25.3,NA,0.04,9.50453877449036e-05,-2.7,-2.72,"CR","ANURA","BUFONIDAE","Atelopus"
"225","Atelopus ignescens",41.2,3,1.91,248.917632752641,-0.637701149425287,-1.65,"EX","ANURA","BUFONIDAE","Atelopus"
"226","Atelopus laetissimus",44.8,1,0.140000000000001,0,11.0875,11,"EN","ANURA","BUFONIDAE","Atelopus"
"227","Atelopus limosus",33.35,3,0.17,156.358800273402,9.45047619047619,9.35,"EN","ANURA","BUFONIDAE","Atelopus"
"228","Atelopus longibrachius",34.1,NA,0.33,9.50453877449036e-05,2.74472,2.58,"EN","ANURA","BUFONIDAE","Atelopus"
"229","Atelopus longirostris",38.7,NA,1.57,111.323871569644,0.189090909090909,-0.43,"EX","ANURA","BUFONIDAE","Atelopus"
"230","Atelopus lynchi",37.675,NA,0.0600000000000001,0,0.87,0.84,"CR","ANURA","BUFONIDAE","Atelopus"
"231","Atelopus mindoensis",29,NA,1.57,111.323871569644,0.142142857142857,-0.43,"CR","ANURA","BUFONIDAE","Atelopus"
"232","Atelopus minutulus",21.3,3,0.14,0.000134414476389852,4.26875,4.2,"CR","ANURA","BUFONIDAE","Atelopus"
"233","Atelopus mucubajiensis",38.15,1,0.0700000000000003,9.50453877449036e-05,8.81875,8.78,"CR","ANURA","BUFONIDAE","Atelopus"
"234","Atelopus muisca",36.5,3,0.15,0,4.58692307692308,4.51,"CR","ANURA","BUFONIDAE","Atelopus"
"235","Atelopus nahumae",41.7,3,0.58,111.323871569685,10.7230434782609,10.38,"EN","ANURA","BUFONIDAE","Atelopus"
"236","Atelopus nanay",30.5,NA,0.02,0,-2.77,-2.78,"CR","ANURA","BUFONIDAE","Atelopus"
"237","Atelopus nepiozomus",32.4,NA,1.8,222.647743139386,-3.51456140350877,-4.55,"CR","ANURA","BUFONIDAE","Atelopus"
"238","Atelopus nicefori",23.45,1,0.0899999999999999,111.323871569726,6.505,6.46,"CR","ANURA","BUFONIDAE","Atelopus"
"239","Atelopus oxyrhynchus",42.55,1,0.279999999999999,111.323871569685,8.63085106382979,8.46,"CR","ANURA","BUFONIDAE","Atelopus"
"240","Atelopus pachydermus",55,NA,1.93,248.736011094884,-5.4072,-6.27,"CR","ANURA","BUFONIDAE","Atelopus"
"241","Atelopus patazensis",42.3,1,0.0499999999999998,0,-7.7855,-7.81,"CR","ANURA","BUFONIDAE","Atelopus"
"242","Atelopus pedimarmoratus",29.8,NA,0.0999999999999996,0,4.96948717948718,4.92,"CR","ANURA","BUFONIDAE","Atelopus"
"243","Atelopus peruensis",39,4,3.44,470.262727253143,-7.9192,-9.31,"CR","ANURA","BUFONIDAE","Atelopus"
"244","Atelopus pictiventris",32.55,NA,0.42,111.323871569726,3.422,3.19,"CR","ANURA","BUFONIDAE","Atelopus"
"245","Atelopus pinangoi",31.8,1,0.0800000000000001,9.50453877449036e-05,9.044,9,"CR","ANURA","BUFONIDAE","Atelopus"
"246","Atelopus planispina",33.85,NA,2.68,352.0209029834,-1.11820689655172,-2.71,"CR","ANURA","BUFONIDAE","Atelopus"
"247","Atelopus pulcher",35.1,1,1.17,247.645722272137,-6.3796,-6.93,"CR","ANURA","BUFONIDAE","Atelopus"
"248","Atelopus quimbaya",27.9,1,0.180000000000001,110.900239936212,4.72363636363636,4.64,"CR","ANURA","BUFONIDAE","Atelopus"
"249","Atelopus seminiferus",40,NA,0.51,9.50453877449036e-05,-5.76304347826087,-6.01,"CR","ANURA","BUFONIDAE","Atelopus"
"250","Atelopus senex",34.4,3,0.550000000000001,0.000134414476389852,9.93875,9.69,"CR","ANURA","BUFONIDAE","Atelopus"
"251","Atelopus sernai",22.85,3,0.4,111.323871569726,6.54818181818182,6.35,"CR","ANURA","BUFONIDAE","Atelopus"
"252","Atelopus simulatus",29.3,3,3.03,401.139472677437,2.64407407407407,1.6,"CR","ANURA","BUFONIDAE","Atelopus"
"253","Atelopus sorianoi",43.65,1,0.15,110.240448201696,8.24958333333333,8.18,"CR","ANURA","BUFONIDAE","Atelopus"
"254","Atelopus spumarius",31.225,3,19.91,3463.41464185973,-5.59960426179604,-13.49,"VU","ANURA","BUFONIDAE","Atelopus"
"255","Atelopus spurrelli",27.5,3,3.55,351.871155717817,5.74575757575758,3.84,"VU","ANURA","BUFONIDAE","Atelopus"
"256","Atelopus subornatus",32.45,3,0.3,111.323871569726,4.56666666666667,4.41,"CR","ANURA","BUFONIDAE","Atelopus"
"257","Atelopus tricolor",20.8,3,4.78,934.464238532764,-14.459746835443,-17.75,"VU","ANURA","BUFONIDAE","Atelopus"
"258","Atelopus varius",38.65,3,2.62,642.528149627089,9.37860465116279,8.37,"CR","ANURA","BUFONIDAE","Atelopus"
"259","Atelopus vogli",30.69,NA,0.0199999999999996,9.50453877449036e-05,10.2828571428571,10.27,"EX","ANURA","BUFONIDAE","Atelopus"
"260","Atelopus walkeri",43.5,3,0.440000000000001,109.278487999709,10.8785135135135,10.62,"CR","ANURA","BUFONIDAE","Atelopus"
"261","Atelopus zeteki",41.95,1,0.31,156.572398653226,8.58885245901639,8.42,"CR","ANURA","BUFONIDAE","Atelopus"
"262","Atopophrynus syntomopus",19,NA,0.0200000000000005,9.50453877449036e-05,5.719,5.71,"CR","ANURA","CRAUGASTORIDAE","Atopophrynus"
"263","Atylodes genei",51.15,NA,0.770000000000003,140.610134671593,39.2773770491803,38.9,NA,NA,NA,NA
"264","Aubria masako",76,NA,8.58,1694.97924066411,0.727037037037037,-3.96,"LC","ANURA","PYXICEPHALIDAE","Aubria"
"265","Aubria subsigillata",80.1,NA,6.52,810.409631245146,0.299331001311762,-2.73,"LC","ANURA","PYXICEPHALIDAE","Aubria"
"266","Austrochaperina adamantina",28,NA,0.16,111.323871569726,-3.47016393442623,-3.55,"DD","ANURA","MICROHYLIDAE","Austrochaperina"
"267","Austrochaperina aquilonia",31,NA,0.15,111.323871569726,-3.49540983606557,-3.57,"DD","ANURA","MICROHYLIDAE","Austrochaperina"
"268","Austrochaperina archboldi",36.5,NA,0.12,0.000134414476389852,-6.36,-6.42,"DD","ANURA","MICROHYLIDAE","Austrochaperina"
"269","Austrochaperina blumi",25.375,4,0.58,157.192236268224,-4.17432432432432,-4.6,"LC","ANURA","MICROHYLIDAE","Austrochaperina"
"270","Austrochaperina derongo",39.5,NA,4.2,1092.73348220652,-4.83958333333333,-7.05,NA,NA,NA,NA
"271","Austrochaperina guttata",43.5,NA,1.48,399.299959926971,-7.29565217391304,-7.86,NA,NA,NA,NA
"272","Austrochaperina kosarek",21,NA,0.0699999999999994,111.0526853548,-4.105,-4.14,"DD","ANURA","MICROHYLIDAE","Austrochaperina"
"273","Austrochaperina novaebritanniae",20,NA,1.2,111.323871569726,-4.53712230215827,-5.34,"VU","ANURA","MICROHYLIDAE","Austrochaperina"
"274","Babina holsti",111,NA,0.73,149.392652589465,26.6148529411765,26.14,"EN","ANURA","RANIDAE","Babina"
"275","Babina lini",52.7,3,2.31,303.612474904814,22.4757894736842,21.09,"DD","ANURA","RANIDAE","Babina"
"276","Babina okinavana",42.5,1,4.63,1054.78984200039,26.6923724489796,23.89,"EN","ANURA","RANIDAE","Babina"
"277","Babina subaspera",117,NA,0.460000000000001,148.20205925968,28.2512352941176,28.06,"EN","ANURA","RANIDAE","Babina"
"278","Barbourula kalimantanensis",71.875,1,0.12,0,-0.7,-0.76,"EN","ANURA","BOMBINATORIDAE","Barbourula"
"279","Batrachyla leptopus",14,3,9.08,1031.51185856456,-44.1930960320107,-46.96,"LC","ANURA","BATRACHYLIDAE","Batrachyla"
"280","Blommersia angolafa",19,NA,2.9,350.609546195612,-16.4046576763485,-18.05,"LC","ANURA","MANTELLIDAE","Blommersia"
"281","Blommersia blommersae",20,4,3.1,393.718985604927,-20.2825,-21.68,"LC","ANURA","MANTELLIDAE","Blommersia"
"282","Blommersia domerguei",17.5,3,4.56,457.411328706518,-19.8590322580645,-22.5,"LC","ANURA","MANTELLIDAE","Blommersia"
"283","Blommersia grandisonae",20,3,10.22,1264.21529029855,-16.2469005847953,-24.6,"LC","ANURA","MANTELLIDAE","Blommersia"
"284","Blommersia kely",15,4,1.77,245.995387014921,-19.7985185185185,-20.7,"LC","ANURA","MANTELLIDAE","Blommersia"
"285","Blommersia sarotra",16,4,1.05,153.420490240348,-18.561875,-19.05,"LC","ANURA","MANTELLIDAE","Blommersia"
"286","Blommersia wittei",24.3,4,4.82,853.030725320062,-14.1960255844729,-16.77,"LC","ANURA","MANTELLIDAE","Blommersia"
"287","Boehmantis microtympanum",70,3,1.39,111.323871569726,-24.5132075471698,-25.04,"VU","ANURA","MANTELLIDAE","Boehmantis"
"288","Bokermannohyla izecksohni",51,NA,0.0899999999999999,102.473965509831,-22.8844117647059,-22.93,"CR","ANURA","HYLIDAE","Bokermannohyla"
"289","Bokermannohyla luctuosa",62.5,3,1.57,325.865651638854,-23.2595238095238,-24.23,"LC","ANURA","HYLIDAE","Bokermannohyla"
"290","Bombina bombina",39.44,2,16.42,3884.23229620297,48.8201140228046,40.39,"LC","ANURA","BOMBINATORIDAE","Bombina"
"291","Bombina maxima",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Bombina microdeladigitora",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Bombina orientalis",55,3,16.77,2153.07753684794,38.3869719130896,34.28,"LC","ANURA","BOMBINATORIDAE","Bombina"
"294","Bombina pachypus",45.5,3,6.83000000000001,972.7706557863,40.2649621212121,37.91,"EN","ANURA","BOMBINATORIDAE","Bombina"
"295","Bombina variegata",44.71,3,14.52,2340.39238187969,42.7820092579199,37.8,"LC","ANURA","BOMBINATORIDAE","Bombina"
"296","Boophis albilabris",66.275,3,11.62,1372.5195853269,-16.1857070707071,-25.06,"LC","ANURA","MANTELLIDAE","Boophis"
"297","Boophis albipunctatus",33,1,7.26,806.282646376282,-21.1442389525368,-25.03,"LC","ANURA","MANTELLIDAE","Boophis"
"298","Boophis andohahela",28,3,3.98,456.92714073985,-23.025244694673,-25.02,"VU","ANURA","MANTELLIDAE","Boophis"
"299","Boophis andreonei",31.75,1,1.08,242.601798980313,-14.1915220949264,-14.62,"VU","ANURA","MANTELLIDAE","Boophis"
"300","Boophis anjanaharibeensis",35.5,3,0.699999999999999,154.947465207498,-14.6234299516908,-15.01,"EN","ANURA","MANTELLIDAE","Boophis"
"301","Boophis ankaratra",26,4,4.3,457.411328706518,-19.8965217391304,-22.35,"LC","ANURA","MANTELLIDAE","Boophis"
"302","Boophis axelmeyeri",39.5,3,2.43,309.543723406661,-15.0878187919463,-16,"LC","ANURA","MANTELLIDAE","Boophis"
"303","Boophis baetkei",30.8,1,0.0800000000000001,111.323871569685,-12.4591304347826,-12.51,"CR","ANURA","MANTELLIDAE","Boophis"
"304","Boophis blommersae",25.25,4,0.760000000000002,0,-14.039756097561,-14.46,"VU","ANURA","MANTELLIDAE","Boophis"
"305","Boophis boehmei",41,1,NA,NA,NA,NA,"EN","ANURA","MANTELLIDAE","Boophis"
"306","Boophis bottae",28.775,3,3.66,394.424955357141,-19.4321706586826,-21.43,"LC","ANURA","MANTELLIDAE","Boophis"
"307","Boophis brachychir",47.5,NA,NA,NA,NA,NA,"VU","ANURA","MANTELLIDAE","Boophis"
"308","Boophis burgeri",43.275,3,0.0899999999999999,105.258646865668,-18.9547058823529,-19,"DD","ANURA","MANTELLIDAE","Boophis"
"309","Boophis calcaratus",34.5,3,5.59,700.293084317716,-18.9282745471878,-21.92,"LC","ANURA","MANTELLIDAE","Boophis"
"310","Boophis elenae",52.5,3,NA,NA,NA,NA,"NT","ANURA","MANTELLIDAE","Boophis"
"311","Boophis englaenderi",35,NA,2.36,333.97161470908,-15.8477830188679,-16.69,"VU","ANURA","MANTELLIDAE","Boophis"
"312","Boophis erythrodactylus",28.775,1,2.91,421.02608714677,-19.7789478044739,-21.43,"LC","ANURA","MANTELLIDAE","Boophis"
"313","Boophis feonnyala",25,3,1.21,152.985873094794,-19.4705555555556,-20.13,"EN","ANURA","MANTELLIDAE","Boophis"
"314","Boophis goudotii",87,3,6.96,807.634490918477,-18.4810681114551,-20.89,"LC","ANURA","MANTELLIDAE","Boophis"
"315","Boophis guibei",37.5,3,6.45,739.534117148804,-19.5802076843198,-21.43,"LC","ANURA","MANTELLIDAE","Boophis"
"316","Boophis haematopus",26.5,3,0.690000000000001,111.323871569726,-24.7124302788845,-25.03,"EN","ANURA","MANTELLIDAE","Boophis"
"317","Boophis idae",32.5,3,NA,NA,NA,NA,"LC","ANURA","MANTELLIDAE","Boophis"
"318","Boophis jaegeri",30,3,0.220000000000001,9.50453877449036e-05,-13.3161111111111,-13.42,"EN","ANURA","MANTELLIDAE","Boophis"
"319","Boophis laurenti",36.5,1,0.209999999999997,0,-22.2176,-22.33,"EN","ANURA","MANTELLIDAE","Boophis"
"320","Boophis liami",20,3,0.0500000000000007,105.258646865668,-18.9688888888889,-19,"CR","ANURA","MANTELLIDAE","Boophis"
"321","Boophis lichenoides",56.4,3,9.86,1157.00873020532,-18.4210810810811,-24.15,"LC","ANURA","MANTELLIDAE","Boophis"
"322","Boophis lilianae",19.2,NA,0.00999999999999801,0,-21.355,-21.36,"DD","ANURA","MANTELLIDAE","Boophis"
"323","Boophis luteus",40,3,8.16,914.470350399654,-20.7591319796954,-24.73,"LC","ANURA","MANTELLIDAE","Boophis"
"324","Boophis madagascariensis",75,3,9.99,1156.47642158225,-17.7741700404858,-25,"LC","ANURA","MANTELLIDAE","Boophis"
"325","Boophis majori",26,3,1.69,152.055600648824,-21.6381024930748,-22.37,"VU","ANURA","MANTELLIDAE","Boophis"
"326","Boophis mandraka",23.5,1,0.109999999999999,9.50453877449036e-05,-18.9236363636364,-18.98,"DD","ANURA","MANTELLIDAE","Boophis"
"327","Boophis marojezensis",33,3,7.7,945.420707934217,-17.3543079829948,-21.56,"LC","ANURA","MANTELLIDAE","Boophis"
"328","Boophis microtympanum",33,3,4.59,556.619357848488,-19.8210344827586,-22.59,"LC","ANURA","MANTELLIDAE","Boophis"
"329","Boophis miniatus",32.775,3,3.98,456.92714073985,-23.025244694673,-25.02,"VU","ANURA","MANTELLIDAE","Boophis"
"330","Boophis occidentalis",44,1,NA,NA,NA,NA,"LC","ANURA","MANTELLIDAE","Boophis"
"331","Boophis opisthodon",69.775,3,9.81,1156.47642158225,-18.7350539083558,-25.05,"LC","ANURA","MANTELLIDAE","Boophis"
"332","Boophis pauliani",21.5,3,6.41,699.074445163059,-21.9383870967742,-25.13,"LC","ANURA","MANTELLIDAE","Boophis"
"333","Boophis periegetes",69.5,3,3.98,456.92714073985,-23.0999956274596,-25.02,"NT","ANURA","MANTELLIDAE","Boophis"
"334","Boophis picturatus",56.4,3,5.27,593.883783932475,-21.3654166666667,-23.96,"LC","ANURA","MANTELLIDAE","Boophis"
"335","Boophis pyrrhus",37,3,5.33,640.34754469312,-18.6897393894267,-21.41,"LC","ANURA","MANTELLIDAE","Boophis"
"336","Boophis rappiodes",34,3,6.53,786.108101736476,-21.9928,-24.97,"LC","ANURA","MANTELLIDAE","Boophis"
"337","Boophis reticulatus",44,3,11.24,1264.21529029855,-16.9280952380952,-25.05,"LC","ANURA","MANTELLIDAE","Boophis"
"338","Boophis rhodoscelis",35.5,1,NA,NA,NA,NA,"EN","ANURA","MANTELLIDAE","Boophis"
"339","Boophis rufioculis",47,3,2.47,350.065186002947,-19.5830434782609,-20.83,"NT","ANURA","MANTELLIDAE","Boophis"
"340","Boophis sambirano",22.5,3,0.31,108.016996575145,-13.9459259259259,-14.1,"EN","ANURA","MANTELLIDAE","Boophis"
"341","Boophis schuboeae",25,3,0.370000000000001,152.055600648824,-21.3506666666667,-21.53,"DD","ANURA","MANTELLIDAE","Boophis"
"342","Boophis septentrionalis",42.775,3,2.36,309.543723406661,-14.5139655172414,-15.88,"LC","ANURA","MANTELLIDAE","Boophis"
"343","Boophis sibilans",30,3,10.12,1132.90111419246,-19.0755780254777,-23.95,"LC","ANURA","MANTELLIDAE","Boophis"
"344","Boophis solomaso",21,1,0.0899999999999999,105.258646865668,-18.9541176470588,-19,"EN","ANURA","MANTELLIDAE","Boophis"
"345","Boophis tampoka",37.7,3,0.0399999999999991,0,-18.7791666666667,-18.8,"LC","ANURA","MANTELLIDAE","Boophis"
"346","Boophis tasymena",27.125,3,9.17,1049.47715599412,-19.2855882352941,-25.01,"LC","ANURA","MANTELLIDAE","Boophis"
"347","Boophis tephraeomystax",42,4,9.96,1158.00228318921,-15.2552667814114,-22.26,"LC","ANURA","MANTELLIDAE","Boophis"
"348","Boophis ulftunni",28.8,3,1.16,154.947465207498,-14.6027835051546,-15.47,"VU","ANURA","MANTELLIDAE","Boophis"
"349","Boophis viridis",31.5,3,8.79,1086.05697007791,-16.7030263157895,-23.91,"LC","ANURA","MANTELLIDAE","Boophis"
"350","Boophis vittatus",24,3,1.89,247.251696335514,-14.743125,-15.71,"VU","ANURA","MANTELLIDAE","Boophis"
"351","Boophis williamsi",40,1,0.0500000000000007,0,-19.3448,-19.37,"CR","ANURA","MANTELLIDAE","Boophis"
"352","Boophis xerophilus",37,3,5.77,698.635929704618,-22.9577053571429,-25.61,"LC","ANURA","MANTELLIDAE","Boophis"
"353","Brachycephalus alipioi",14.4,NA,0.189999999999998,0,-20.25875,-20.36,"DD","ANURA","BRACHYCEPHALIDAE","Brachycephalus"
"354","Brachycephalus didactylus",9.7,1,1.92,328.007584846282,-23.0101648351648,-23.23,"LC","ANURA","BRACHYCEPHALIDAE","Brachycephalus"
"355","Brachycephalus ephippium",16.1,4,9.5,1306.32399681379,-21.5570861748295,-24.04,"LC","ANURA","BRACHYCEPHALIDAE","Brachycephalus"
"356","Brachycephalus pernix",13.85,1,0.0500000000000007,0,-25.2970588235294,-25.32,"DD","ANURA","BRACHYCEPHALIDAE","Brachycephalus"
"357","Breviceps adspersus",60,4,26.58,3145.39583771592,-25.9759766925638,-34.21,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"358","Breviceps bagginsi",23,1,3.11,347.7365574197,-29.705,-31.44,"VU","ANURA","BREVICIPITIDAE","Breviceps"
"359","Breviceps fichus",39,NA,2.41,351.648011750969,-8.30791666666667,-9.6,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"360","Breviceps fuscus",45.5,3,0.390000000000001,461.412551958566,-34.022191011236,-34.11,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"361","Breviceps gibbosus",80,3,1.98,241.426579966954,-33.8240404040404,-34.22,"NT","ANURA","BREVICIPITIDAE","Breviceps"
"362","Breviceps macrops",49.5,3,3.05,387.046645603698,-28.0555102040816,-29.67,"VU","ANURA","BREVICIPITIDAE","Breviceps"
"363","Breviceps mossambicus",52,3,26.95,3181.3458715177,-17.2277649904706,-31.67,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"364","Breviceps sopranus",24.1,3,3.53,445.295486278789,-27.2792514619883,-28.94,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"365","Breviceps verrucosus",53,3,8.08,1014.58358198523,-29.606118609407,-32.72,"LC","ANURA","BREVICIPITIDAE","Breviceps"
"366","Bryophryne cophites",26,4,0.16,108.470578283757,-13.0811111111111,-13.16,"EN","ANURA","CRAUGASTORIDAE","Bryophryne"
"367","Bryophryne hanssaueri",21.3,1,0.0600000000000005,0,-13.181,-13.21,"LC","ANURA","CRAUGASTORIDAE","Bryophryne"
"368","Buergeria buergeri",52.5,3,10.56,1568.31254585576,34.6236891924275,30.99,"LC","ANURA","RHACOPHORIDAE","Buergeria"
"369","Buergeria japonica",31.5,3,8.09,1265.50305757369,26.3958339350181,21.9,"LC","ANURA","RHACOPHORIDAE","Buergeria"
"370","Bufo arabicus",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Bufo bankorensis",77.615,4,3.4,391.422359433906,23.7316510067114,21.9,"LC","ANURA","BUFONIDAE","Bufo"
"372","Bufo bufo",77.28,3,40.54,8963.08139542767,50.4612577822206,28.59,"LC","ANURA","BUFONIDAE","Bufo"
"373","Bufo gargarizans",99.5,4,30.17,4199.3992729313,37.7141502023328,24.25,"LC","ANURA","BUFONIDAE","Bufo"
"374","Bufoides meghalayanus",56.4,NA,0.199999999999999,100.893462961175,25.2435714285714,25.16,"EN","ANURA","BUFONIDAE","Bufoides"
"375","Bufo japonicus",121.65,NA,11.85,1660.03735933018,34.8008737108387,30.22,"LC","ANURA","BUFONIDAE","Bufo"
"376","Bufo mauritanicus",141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","Bufo minshanicus",80,4,6.15,692.340388194183,35.568125,32.14,"LC","ANURA","BUFONIDAE","Bufo"
"378","Bufo pentoni",70.275,NA,12.24,6591.6688272305,15.439537815126,8.33,NA,NA,NA,NA
"379","Bufotes latastii",56,3,2.73,471.980381168901,34.2865384615385,32.69,"LC","ANURA","BUFONIDAE","Bufotes"
"380","Bufotes viridis",84,1,21.91,3104.87203924999,44.4158413748736,36.39,"LC","ANURA","BUFONIDAE","Bufotes"
"381","Bufo tibetanus",64,3,5.85,728.91355985961,29.7018181818182,26.46,"LC","ANURA","BUFONIDAE","Bufo"
"382","Bufo tihamicus",67,NA,8.05,1037.25017348361,16.3651304347826,12.59,NA,NA,NA,NA
"383","Bufo torrenticola",108,NA,3.01000000000001,379.963802882912,34.4341649048626,33.58,"LC","ANURA","BUFONIDAE","Bufo"
"384","Bufo tuberculatus",75,3,1.95,243.002590523089,29.012962962963,28.07,"NT","ANURA","BUFONIDAE","Bufo"
"385","Bufo verrucosissimus",130,NA,8.77,1612.96828808777,41.2412574850299,36.1,"NT","ANURA","BUFONIDAE","Bufo"
"386","Cacosternum boettgeri",19,3,45.76,5331.17605717196,-18.8720318872822,-34.05,"LC","ANURA","PYXICEPHALIDAE","Cacosternum"
"387","Cacosternum capense",39,NA,1.87,241.426579966954,-33.0263225806452,-33.95,"NT","ANURA","PYXICEPHALIDAE","Cacosternum"
"388","Cacosternum karooicum",27.1,3,2.63,434.732876085703,-32.4795438282648,-33.73,"LC","ANURA","PYXICEPHALIDAE","Cacosternum"
"389","Cacosternum plimptoni",18.8,3,7.84,1024.63955658077,-2.23547713717694,-7.47,"LC","ANURA","PYXICEPHALIDAE","Cacosternum"
"390","Cacosternum striatum",21,3,3.67,591.47064311055,-29.1343642329779,-30.59,"LC","ANURA","PYXICEPHALIDAE","Cacosternum"
