Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
55256,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,mayorgai,"(Rivero, 1980)",,,,,Colostethus mayorgai|Nephelobates mayorgai,Mayorga Rocket Frog,,Sapito de Niebla de Mayorga,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
55257,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,meridensis,"(Dole & Durant, 1972)",,,,,Colostethus meridensis|Nephelobates meridensis,Merida Rocket Frog,,Sapito de Niebla Merideno,CR,B2ab(iii),3.1,2004,decreasing,N
55258,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,molinarii,"(La Marca, 1985)",,,,,Colostethus molinarii|Nephelobates molinarii,Las Playitas Rocket Frog,,Sapito de Niebla de Molinari,EN,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2010,unknown,N
55040,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,nocturnus,"Myers, Paolillo-O. & Daly, 1991",,,,,"",Skunk Frog,,"Sapito Oloroso Nocturno, Sapo Mapurite",CR,A2a; B2ab(v),3.1,2010,decreasing,N
55259,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,orostoma,"(Rivero, 1978)",,,,,Colostethus orostoma|Nephelobates orostoma,Tachira Rocket Frog,,Sapito de Niebla Tachirense,EN,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2010,unknown,N
55146,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,saltuensis,"(Rivero, 1980)",,,,,Colostethus saltuensis,Salty Rocket Frog,,Sapito Ninera Silvatico,EN,B1ab(iii),3.1,2010,stable,N
55260,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,serranus,"(Péfaur, 1985)",,,,,Colostethus serranus|Nephelobates serranus,Pefaur's Rocket Frog,,Sapito de Niebla Serrano,EN,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2004,decreasing,N
58057,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,bicolor,"Hewitt, 1926",,,,,"",Bainskloof Moss Frog,,,LC,,3.1,2013,unknown,N
58058,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,drewesii,"Channing, Hendricks & Dawood, 1994",,,,,"",Drewes' Moss Frog,,,NT,,3.1,2016,unknown,N
58060,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,landdrosia,"Dawood & Channing, 2000",,,,,"",Landdros Moss Frog,,,NT,,3.1,2016,stable,N
58061,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,lightfooti,"(Boulenger, 1910)",,,,,Arthroleptis lightfooti,Lightfoot's Moss Frog,,,NT,,3.1,2016,unknown,N
174664,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,rugosa,"Turner & Channing, 2008",,,,,"",Rough Moss Frog,,,CR,"B1ab(i,ii,iii)c(iv)",3.1,2016,decreasing,N
61860,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,subvoce,"Turner, de Villiers, Dawood & Channing, 2004",,,,,"",Northern Moss Frog,,,CR,B1b(iii)c(iv)+2b(iii)c(iv),3.1,2016,unknown,N
58063,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Arthroleptella,villiersi,"Hewitt, 1935",,,,,"",De Villier's Moss Frog,,,LC,,3.1,2013,unknown,N
2119,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Arthroleptides,dutoiti,"Loveridge, 1935",,,,,Petropedetes dutoiti,Du Toit's Torrent Frog,,,CR,C2a(ii),3.1,2016,decreasing,N
58064,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Arthroleptides,martiensseni,"Nieden, 1911",,,,,Petropedetes martiensseni,Usambara Torrent Frog,,,EN,B1ab(iii),3.1,2013,unknown,N
58065,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Arthroleptides,yakusini,"Channing, Moyer & Howell, 2002",,,,,Petropedetes yakusini,,,,EN,B1ab(iii),3.1,2013,unknown,N
59660,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,adelphus,"Perret, 1966",,,,,"",,,,LC,,3.1,2014,unknown,N
54364,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,adolfifriederici,"Nieden, 1911",,,,,"","Rugege Forest Squeaker Frog, Adolf Friedrich's Squeaker Frog",,,LC,,3.1,2014,unknown,N
54365,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,affinis,"Ahl, 1939",,,,,Arthroleptis adolfi-friederici subspecies leleupi,,,,LC,,3.1,2014,stable,N
202528,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,anotis,"Loader, Poynton, Lawson, Blackburn & Menegon, 2011",,,,,"",,,,DD,,3.1,2013,unknown,N
54397,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,aureoli,"Schiøtz, 1964",,,,,Arthroleptis aureoli  |Cardioglossa aureoli,Freetown Long-fingered Frog,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
16575406,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,bioko,"Blackburn, 2010",,,,,"",Bioko Squeaker Frog,,,EN,B1ab(iii),3.1,2015,decreasing,N
54366,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,bivittatus,"Müller, 1885",,,,,"",,,,DD,,3.1,2013,unknown,N
54367,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,brevipes,"Ahl, 1923",,,,,"",,,,DD,,3.1,2013,unknown,N
54368,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,carquejai,"Ferreira, 1906",,,,,"","Cambondo Screeching Frog , Carqueja's Squeaker",,,DD,,3.1,2016,unknown,N
54369,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,crusculum,"Angel, 1950",,,,,Schoutedenella crusculum,Guinea Screeching Frog,,,NT,,3.1,2015,decreasing,N
175359,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,fichika,"Blackburn, 2009",,,,,"",Hidden Squeaker Frog,,,EN,"B1ab(i,iii)",3.1,2010,unknown,N
15745196,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,formosus,"Rödel, Kouamé, Doumbia & Sandberger, 2011",,,,,"",Beautiful Squeaker,,,DD,,3.1,2013,unknown,N
54371,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,francei,"Loveridge, 1953",,,,,Abroscaphus adolfifriderici subspecies francei|Arthroleptis adolfifriederici subspecies francei,"Ruo River Screeching Frog, France's Squeaker",,,VU,B1ab(iii),3.1,2016,decreasing,N
54372,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,hematogaster,"(Laurent, 1954)",,,,,"",,,,DD,,3.1,2013,unknown,N
175360,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,kidogo,"Blackburn, 2009",,,,,"",Tiny Squeaker Frog,,,CR,B1ab(iii),3.1,2011,unknown,N
174591,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,krokosua,"Ernst, Agyei & Rödel, 2008",,,,,"",Krokosua Squeaking Frog,,,NT,,3.1,2015,decreasing,N
16770720,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,kutogundua,"Blackburn, 2012",,,,,"",Overlooked Squeaker Frog,,,CR,B1ab(iii),3.1,2013,unknown,N
54373,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,lameerei,"Witte, 1921",,,,,"",,,,LC,,3.1,2013,stable,N
175361,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,langeri,"Rödel, Doumbia, Johnson & Hillers, 2009",,,,,"",,,,DD,,3.1,2011,unknown,N
136058,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,lonnbergi,"Nieden, 1915",,,,,"",,,,DD,,3.1,2010,unknown,N
54374,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,loveridgei,"Witte, 1933",,,,,"",,,,DD,,3.1,2013,unknown,N
54376,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,mossoensis,"(Laurent, 1954)",,,,,"",,,,DD,,3.1,2014,unknown,N
176285,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,nguruensis,"Poynton, Menegon & Loader, 2008",,,,,"",,,,VU,D2,3.1,2012,stable,N
54377,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,nikeae,"Poynton, 2003",,,,,"",Nike's Squeaker,,,CR,B1ab(iii)+2ab(iii),3.1,2014,unknown,N
54378,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,nimbaensis,"Angel, 1950",,,,,"",,,,DD,,3.1,2014,unknown,N
135994,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,nlonakoensis,"(Plath, Herrmann & Böhme, 2006)",,,,,Phrynobatrachus nlonakoensis,,,,DD,,3.1,2008,unknown,N
16577598,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,palava,"Blackburn, Gvozdík & Leaché, 2010",,,,,"",Problem Squeaker Frog,,,LC,,3.1,2013,unknown,N
190982,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,perreti,"Blackburn, Gonwouo, Ernst & Rödel, 2009",,,,,"",Perret's Squeaker Frog,,,EN,B1ab(iii),3.1,2012,unknown,N
54379,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,phrynoides,"(Laurent, 1976)",,,,,"",,,,DD,,3.1,2014,unknown,N
54380,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,poecilonotus,"Peters, 1863",,,,,"",,,,LC,,3.1,2013,stable,N
54381,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,pyrrhoscelis,"Laurent, 1952",,,,,"",,,,LC,,3.1,2016,unknown,N
54382,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,reichei,"Nieden, 1911",,,,,"","Poroto Screeching Frog, Large-toad Squeaker, Poroto Mountains Screeching Frog, Reiche's Squeaker",,,LC,,3.1,2015,decreasing,N
45550902,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,schubotzi," Nieden, 1911",,,,,Arthroleptis discodactyla|Arthroleptis discodactylus,"Schubotz's Squeaker, Kivu Dwarf Litter Frog",,,LC,,3.1,2013,unknown,N
54384,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,spinalis,"Boulenger, 1919",,,,,"",,,,DD,,3.1,2014,unknown,N
45550871,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,stenodactylus,"Pfeffer, 1893",,,,,Arthroleptis  lonnbergi ,"Dune Squeaker, Narrow-footed Humus Frog , Common Squeaker, Savanna Squeaking Frog, Shovel-footed Squeaker",,,LC,,3.1,2016,stable,N
135901,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,stridens,"(Pickersgill, 2007)",,,,,"",,,,DD,,3.1,2013,unknown,N
54386,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,sylvaticus,"(Laurent, 1954)",,,,,Arthroleptis sylvatica  |Arthroleptis sylvatica  ,,,,LC,,3.1,2013,stable,N
54387,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,taeniatus,"Boulenger, 1906",,,,,Schoutedenella taeniata  ,,,,LC,,3.1,2013,unknown,N
54388,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,tanneri,"Grandison, 1983",,,,,"","Tanzania Screeching Frog, Tanner's Squeaker",,,EN,B1ab(iii),3.1,2015,decreasing,N
54389,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,troglodytes,"Poynton, 1963",,,,,"",Cave Squeaker,,,CR,B1ab(iii),3.1,2016,unknown,N
54390,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,tuberosus,"Andersson, 1905",,,,,"",Rainforest Screeching Frog,,,DD,,3.1,2004,decreasing,N
54391,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,variabilis,"Matschie, 1893",,,,,"","Buea Screeching Frog, Variable Squeaker Frog",,,LC,,3.1,2004,decreasing,N
54392,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,vercammeni,"(Laurent, 1954)",,,,,"",,,,DD,,3.1,2014,unknown,N
54393,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,wahlbergii,"Smith, 1849",,,,,"",Bush Squeaker,,,LC,,3.1,2013,stable,N
54412,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenochirus,"Boulenger, 1905",,,,,Schoutedenella xenochirus  ,"Marimba Screeching Frog , Plain Squeaker",,,LC,,3.1,2013,unknown,N
73346893,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenodactyloides,"Hewitt, 1933",,,,,"",,,,LC,,3.1,2015,stable,N
73343869,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,xenodactylus,"Boulenger, 1909",,,,,"","Amani Screeching Frog, Eastern Squeaker",,,EN,B1ab(iii),3.1,2015,decreasing,N
54396,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,zimmeri,"(Ahl, 1925)",,,,,"",,,,DD,,3.1,2014,unknown,N
54413,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ASCAPHIDAE,Ascaphus,montanus,"Mittleman & Myers, 1949",,,,,"","Rocky Mountain Tailed Frog, Inland Tailed Frog",,,LC,,3.1,2015,unknown,N
54414,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ASCAPHIDAE,Ascaphus,truei,"Stejneger, 1899",,,,,"","Coastal Tailed Frog, Bell's Toad, American Ribbed Toad, American Discoglossoid Toad, American Bell Toad, Pacific Tailed Frog, Tailed Frog",,,LC,,3.1,2015,unknown,N
41130,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Assa,darlingtoni,"(Loveridge, 1933)",,,,,"","Hip-pocket Frog, Marsupial Frog, Pouched Frog",,,LC,,3.1,2004,stable,N
57682,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Asterophrys,leucopus,"Richards, Johnston and Burton, 1994",,,,,"",,,,DD,,3.1,2004,unknown,N
57683,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Asterophrys,turpicola,"(Schlegel, 1837)",,,,,"",,,,LC,,3.1,2004,stable,N
54415,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,batesi,"(Boulenger, 1900)",,,,,"",Benito River Night Frog,,,LC,,3.1,2004,decreasing,N
54416,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,diadematus,"Werner, 1898",,,,,"",Victoria Night Frog,,,VU,B1ab(iii),3.1,2004,decreasing,N
54417,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,fallax,"Amiet, 1978",,,,,"",Fopouanga Night Frog,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
16577694,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,laticephalus,"Rödel, Hillers, Leaché, Kouamé, Ofori-Boateng, Diaz & Sandberger, 2012",,,,,"",,,,NT,,3.1,2014,unknown,N
54418,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,laurenti,"Amiet, 1978",,,,,"",Laurent's Night Frog,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
54419,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,montanus,"Amiet, 1978",,,,,"",Mountain Night Frog ,,,NT,,3.1,2004,decreasing,N
54420,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,nganhanus,"Amiet, 1978",,,,,"",Nganha Night Frog,,,CR,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
54421,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,occidentalis,"Parker, 1931",,,,,"",,,,LC,,3.1,2013,unknown,N
54422,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,perreti,"Amiet, 1978",,,,,"",Perret's Night Frog,,,EN,B1ab(iii),3.1,2004,decreasing,N
54423,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,ranoides,"Amiet, 1978",,,,,"",Central Night Frog,,,EN,B1ab(iii),3.1,2015,decreasing,N
54424,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,rheophilus,"Amiet, 1978",,,,,"",Cameroon Range Night Frog,,,VU,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
54425,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,schioetzi,"Amiet, 1978",,,,,"",Apouh Night Frog,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
29417,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,ceii,"Basso, 1998",,,,,"",,,,DD,,3.1,2004,unknown,N
61801,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,jeinimenensis,"Meriggio, Veloso, Young & Núñez, 2004",,,,,"",,,,NT,,3.1,2006,stable,N
2296,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,nitoi,"(Barrio, 1973)",,,,,Telmatobius nitoi,Rio Negro Frog,,Rana del Challhuaco,VU,D2,3.1,2004,stable,N
56323,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,patagonicus,"(Gallardo, 1962)",,,,,Batrachophrynus patagonicus,Patagonia Frog,,,EN,"A2ace; B1ab(i,ii,v)",3.1,2010,decreasing,N
56324,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,praebasalticus,"(Cei & Roig, 1968)",,,,,Telmatobius praebasalticus,Zapala Frog,,,EN,"A2ace; B1ab(i,ii,v)",3.1,2004,decreasing,N
2297,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,reverberii,"(Cei, 1969)",,,,,Telmatobius reverberii,Laguna Raimunda Frog,,Rana Manchada de Somuncura,VU,"B1ab(iii,v)",3.1,2016,decreasing,N
56325,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,salai,"Cei, 1984",,,,,"",Portezuelo Frog,,,VU,D2,3.1,2004,stable,N
2298,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,solitarius,"(Cei, 1970)",,,,,Telmatobius solitarius,Las Bayas Frog,,,VU,D2,3.1,2004,stable,N
54487,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,andinus,"Rivero, 1968",,,,,"",,,,CR,A3ce,3.1,2004,decreasing,N
54488,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,angelito,"Ardila-Robayo & Ruíz-Carranza, 1998",,,,,"",,,,CR,A3ce,3.1,2004,decreasing,N
18435521,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,ardila,"Coloma, Duellman, Almendáriz, Ron, Terán-Valdez & Guayasamin, 2010",,,,,"",,,,CR,D,3.1,2013,decreasing,N
54489,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,arsyecue,"Rueda-Almonacid, 1994",,,,,"",,,,CR,A3ce,3.1,2004,decreasing,N
54490,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,arthuri,"Peters, 1973",,,,,"",Arthur's Stubfoot Toad,,,CR,"A2ace; B1ab(iii,v)+2ab(iii,v)",3.1,2004,decreasing,N
54491,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,balios,"Peters, 1973",,,,,"",Rio Pescado Stubfoot Toad,,,CR,A2ace,3.1,2004,decreasing,N
54492,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,bomolochos,"Peters, 1973",,,,,"",Azuay Stubfoot Toad,,Jambato Del Azuay,CR,A2ace,3.1,2004,decreasing,N
54493,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,boulengeri,"Peracca, 1904",,,,,Atelopus bicolor  ,Boulenger's Stubfoot Toad,,,CR,A3ce,3.1,2004,decreasing,N
54494,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,carauta,"Ruíz-Carranza & Hernández-Camacho, 1978",,,,,"",Rio Carauta Stubfoot Toad,,,CR,A3ce,3.1,2004,decreasing,N
54495,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,carbonerensis,"Rivero, 1974",,,,,"","La Carbonera Stubfoot Toad, Venezuelan Yellow Frog",,Sapito Arlequin De La Carbonera,CR,A2ace; B2ab(v),3.1,2010,decreasing,N
54496,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,carrikeri,"Ruthven, 1916",,,,,Atelopus leoperezii  ,Guajira Stubfoot Toad,,,CR,A3ce,3.1,2010,unknown,N
54497,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,certus,"Barbour, 1923",,,,,"","Toad Mountain Harlequin Frog, Darien Stubfoot Toad",,Rana arlequín de Cerro Sapo,EN,A3ce,3.1,2004,decreasing,N
54498,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chiriquiensis,"Shreve, 1936",,,,,"","Chiriqui Harlequin Frog, Lewis' Stubfoot Toad",, Rana Arlequín de Chiriqui,CR,A2ace,3.1,2010,decreasing,N
186064,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chirripoensis,"Savage & Bolaños, 2009",,,,,"",,,,CR,D,3.1,2013,unknown,N
54499,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chocoensis,"Lötters, 1992",,,,,"",,,,CR,A3ce,3.1,2004,decreasing,N
54500,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chrysocorallus,"La Marca, 1994",,,,,"",,,,CR,"A2ace; B1ab(iii,v)+2ab(iii,v)",3.1,2004,decreasing,N
54501,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,coynei,"Miyata, 1980",,,,,"",Rio Faisanes Stubfoot Toad,,,CR,A2ace,3.1,2004,decreasing,N
54502,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,cruciger,"(Lichtenstein & Martens, 1856)",,,,,"","Veragua Stubfoot Toad, Rancho Grande Harlequin Frog",,Sapito Rayado,CR,A2ace,3.1,2004,decreasing,N
54503,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,dimorphus,"Lötters, 2003",,,,,"",,,,EN,A3e,3.1,2004,decreasing,N
54504,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,ebenoides,"Rivero, 1963",,,,,"",Huila Stubfoot Toad,,,CR,A2ace+3ce,3.1,2004,decreasing,N
54505,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,elegans,"(Boulenger, 1882)",,,,,Atelopus gracilis  ,Elegant Stubfoot Toad,,Rana Jambato Del Pacífico,CR,A2ace,3.1,2010,decreasing,N
136162,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,epikeisthos,"Lötters, Schulte & Duellman, 2004",,,,,"",,,,CR,B1ab(iii)+2ab(iii),3.1,2008,decreasing,N
54506,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,erythropus,"Boulenger, 1903",,,,,"",Carabaya Stubfoot Toad,,Sapo de Talones Carabaya ,CR,A3ce,3.1,2004,decreasing,N
54507,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,eusebianus,"Rivero & Granados, 1993",,,,,"",Malvasa Stubfoot Toad,,,CR,A3ce,3.1,2004,decreasing,N
158466,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,eusebiodiazi,"Venegas, Catenazzi, Siu-Ting & Carrillo, 2008",,,,,"",,,,CR,A2ac; B1ab(iii),3.1,2011,decreasing,N
54508,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,exiguus,"Boettger, 1892",,,,,"",,,,CR,A3ce,3.1,2010,decreasing,N
54509,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,famelicus,"Rivero & Morales, 1995",,,,,Atelopus negreti  |Atelopus negreti  ,,,,CR,A2ace,3.1,2010,decreasing,N
